Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,Error_Missing_Transaction_ID,Error_Invalid_Transaction_ID,Error_Duplicate_Transaction_ID,Error_Missing_Customer_ID,Error_Invalid_Customer_ID,Error_Missing_Date,Error_Invalid_Date,Error_Missing_Product,Error_Invalid_Product,Error_Missing_Quantity,Error_Invalid_Quantity,Error_Missing_Price,Error_Invalid_Price_Format,Error_Invalid_Price_Value,Error_Missing_Payment_Method,Error_Nonstandard_Payment,Error_Missing_Status,Error_Nonstandard_Status,Error_Count,Error_Type,Is_Anomaly
T63355,2025-02-30,C743,Laptop,3.0,171.88706234872546,Cash,completed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,Invalid Date | Nonstandard Status,1
T63356,2025-02-30,C2743,Laptop,636.0,-187.5776788375989,Credit Card,Failed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,Invalid Date | Invalid Price Value,1
T63357,2024-05-13,C182,Laptop,336.0,142.6574623427004,Cash,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Missing Status,1
T63358,2025-02-30,C4825,Headphones,9.0,,Cash,Failed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,Invalid Date | Missing Price,1
T63359,2025-02-30,C1439,Coffee Machine,4.0,,credit card,Pending,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,Invalid Date | Missing Price | Nonstandard Payment Method,1
T63360,2023-13-01,C868,Laptop,-1.0,,PayPal,Pending,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,Invalid Date | Invalid Quantity | Missing Price,1
T63361,2023-13-01,C4446,Smartphone,8.0,227.8828560708387,creditcard,Completed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,Invalid Date | Nonstandard Payment Method,1
T73628,2025-02-30,,Smartphone,-9.0,518.6332521822255,pay pal,Pending,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,6,Duplicate Transaction ID | Missing Customer ID | Invalid Customer ID | Invalid Date | Invalid Quantity | Nonstandard Payment Method,1
T63363,2021-04-13,C4895,Smartphone,9.0,$-160.78,creditcard,Failed,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,Invalid Price Value | Nonstandard Payment Method,1
T63364,2023-13-01,C581,Lapt,2.0,,credit card,complete,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,5,Invalid Date | Invalid Product | Missing Price | Nonstandard Payment Method | Nonstandard Status,1
T63365,2025-02-30,C4705,Headphones,5.0,-121.70319400148685,Credit Card,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,Invalid Date | Invalid Price Value | Missing Status,1
T63366,2022-10-15,C835,Tablet,9.0,,credit card,Pending,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,Missing Price | Nonstandard Payment Method,1
T63367,2021-05-06,C2730,Laptop,425.0,689.5518254923683,credit card,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,Nonstandard Payment Method | Missing Status,1
T63368,2025-01-16,C2550,Smartphone,3.0,,Cash,Completed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Missing Price,1
T63369,2025-02-30,C3986,Smartphone,2.0,$825.68,Cash,complete,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,Invalid Date | Nonstandard Status,1
T63370,2023-13-01,C4104,Smartphone,8.0,,Credit Card,complete,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,Invalid Date | Missing Price | Nonstandard Status,1
T63371,2021-03-18,C1254,Smartphone,-1.0,$366.76,credit card,complete,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,Invalid Quantity | Nonstandard Payment Method | Nonstandard Status,1
T63372,2023-13-01,C182,Headphones,1.0,,Credit Card,complete,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,Invalid Date | Missing Price | Nonstandard Status,1
T63373,2023-13-01,C2573,Laptop,-1.0,705.1894106907538,PayPal,completed,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,Invalid Date | Invalid Quantity | Nonstandard Status,1
T63374,2025-02-30,C2711,Laptop,336.0,344.94399728324436,PayPal ,Pending,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Invalid Date,1
T63375,2025-01-12,C963,Laptop,-3.0,,PayPal ,Failed,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,Invalid Quantity | Missing Price,1
T63376,2025-02-30,C2841,Tablet,,$-683.87,Cash,Pending,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,Invalid Date | Missing Quantity | Invalid Price Value,1
T63377,2023-13-01,C661,Smartphone,2.0,-426.425018570902,PayPal,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,Invalid Date | Invalid Price Value | Missing Status,1
T63378,2025-02-30,C3499,Smartphone,4.0,-853.8509834138354,Credit Card,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,Invalid Date | Invalid Price Value | Missing Status,1
T63379,2024-01-23,C1009,Tablet,980.0,974.4663472167834,PayPal ,Failed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clean,0
T63380,2025-02-30,C006,Smartphone,597.0,-591.5629675609172,Credit Card,Failed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,Invalid Date | Invalid Price Value,1
T63381,2023-13-01,C2094,Lap,199.0,-487.2647409094245,creditcard,Failed,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,4,Invalid Date | Invalid Product | Invalid Price Value | Nonstandard Payment Method,1
T63382,2023-13-01,C281,Coffee Machine,-1.0,163.40892854693055,pay pal,Failed,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,Invalid Date | Invalid Quantity | Nonstandard Payment Method,1
T63383,2023-13-01,C2897,Coffee Machine,313.0,,PayPal ,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3,Invalid Date | Missing Price | Missing Status,1
T63384,2020-07-04,C2968,Tablet,1.0,$256.95,PayPal,Pending,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clean,0
T63385,2025-02-30,C3354,Headphones,-2.0,615.4537383330255,Cash,Pending,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,Invalid Date | Invalid Quantity,1
T63386,2023-06-19,C1926,Laptop,3.0,,creditcard,Completed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,Missing Price | Nonstandard Payment Method,1
T63387,,C4088,Headphones,8.0,,Credit Card,complete,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,Missing Date | Missing Price | Nonstandard Status,1
T63388,2025-02-30,C3770,Headphones,347.0,870.9444574968041,Credit Card,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,Invalid Date | Missing Status,1
T63389,2025-02-30,C304,Smartphone,346.0,-491.0624095369762,creditcard,Completed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,Invalid Date | Invalid Price Value | Nonstandard Payment Method,1
T63390,2023-13-01,C2531,Laptop,289.0,-701.4782214167631,Credit Card,Pending,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,Invalid Date | Invalid Price Value,1
T63391,2025-02-30,C4382,Tablet,7.0,,creditcard,Pending,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,Invalid Date | Missing Price | Nonstandard Payment Method,1
T63392,,C1811,Laptop,8.0,,pay pal,Failed,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,Missing Date | Missing Price | Nonstandard Payment Method,1
T63393,2025-02-30,C1626,Tablet,-7.0,,pay pal,completed,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,5,Invalid Date | Invalid Quantity | Missing Price | Nonstandard Payment Method | Nonstandard Status,1
T63394,2023-13-01,C2046,Tablet,-9.0,$-161.60,pay pal,Completed,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,4,Invalid Date | Invalid Quantity | Invalid Price Value | Nonstandard Payment Method,1
T63395,2023-09-06,C1839,Laptop,10.0,-505.82405678111587,credit card,Failed,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,Invalid Price Value | Nonstandard Payment Method,1
T63396,2022-08-24,C1059,Laptop,4.0,-486.95849553087135,pay pal,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,Invalid Price Value | Nonstandard Payment Method | Missing Status,1
T63397,2021-04-27,C4697,Tablet,-9.0,151.1753265668672,Credit Card,completed,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,Invalid Quantity | Nonstandard Status,1
T63398,2020-10-27,C2101,Smartphone,-4.0,-144.0804465622914,Cash,completed,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,Invalid Quantity | Invalid Price Value | Nonstandard Status,1
T63399,2022-10-06,C1110,Headphones,,928.3922680324113,creditcard,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,Missing Quantity | Nonstandard Payment Method | Missing Status,1
T63400,2025-02-30,C4316,Headphones,7.0,,PayPal ,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3,Invalid Date | Missing Price | Missing Status,1
T63401,2022-05-04,C629,Smartphone,285.0,,pay pal,complete,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,Missing Price | Nonstandard Payment Method | Nonstandard Status,1
T63402,2023-13-01,C1343,Headphones,,762.1165458128295,Cash,Failed,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,Invalid Date | Missing Quantity,1
T63403,,C2223,Smartphone,7.0,-576.8790279511047,Cash,complete,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,Missing Date | Invalid Price Value | Nonstandard Status,1
T63404,2023-13-01,C058,Smartphone,,684.427841130868,credit card,completed,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,4,Invalid Date | Missing Quantity | Nonstandard Payment Method | Nonstandard Status,1
T63405,2025-02-30,C3356,Headphones,500.0,,PayPal,Pending,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,Invalid Date | Missing Price,1
T63406,2020-02-26,,Laptop,-5.0,-864.765832200383,pay pal,,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,6,Missing Customer ID | Invalid Customer ID | Invalid Quantity | Invalid Price Value | Nonstandard Payment Method | Missing Status,1
T63407,2020-08-28,C2966,Headphones,10.0,-570.6144303757962,Cash,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,Invalid Price Value | Missing Status,1
T63408,2023-13-01,C1688,Headphones,324.0,-200.1580251445488,creditcard,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,4,Invalid Date | Invalid Price Value | Nonstandard Payment Method | Missing Status,1
T63409,2025-02-30,C3560,L,881.0,-886.8342661566082,PayPal,Failed,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,Invalid Date | Invalid Product | Invalid Price Value,1
T63410,2020-01-16,C1435,Coffee Machine,952.0,,PayPal ,Completed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Missing Price,1
T63411,2025-02-30,C916,Coffee Machine,8.0,-165.66292256808504,PayPal,complete,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,Invalid Date | Invalid Price Value | Nonstandard Status,1
T63412,2025-02-30,C3012,Smartphone,637.0,$-265.71,pay pal,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,4,Invalid Date | Invalid Price Value | Nonstandard Payment Method | Missing Status,1
T63413,2025-02-30,C4956,Tablet,1.0,-713.9590479403325,Cash,complete,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,Invalid Date | Invalid Price Value | Nonstandard Status,1
T63414,2023-13-01,C3100,Smartphone,-7.0,-234.8800557110916,pay pal,,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,5,Invalid Date | Invalid Quantity | Invalid Price Value | Nonstandard Payment Method | Missing Status,1
T63415,2025-02-30,C3861,Tablet,-5.0,,Credit Card,,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,4,Invalid Date | Invalid Quantity | Missing Price | Missing Status,1
T63416,2022-03-25,C3149,Coffee Machine,941.0,,creditcard,Pending,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,Missing Price | Nonstandard Payment Method,1
,2023-13-01,C1085,Smartphone,2.0,244.82945472241664,Cash,complete,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,Missing Transaction ID | Invalid Transaction ID | Invalid Date | Nonstandard Status,1
T63418,2025-02-30,C3813,Laptop,,952.9786132411913,creditcard,Failed,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,Invalid Date | Missing Quantity | Nonstandard Payment Method,1
T63419,2023-13-01,C2464,Laptop,-10.0,-633.9073372964734,PayPal ,completed,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,4,Invalid Date | Invalid Quantity | Invalid Price Value | Nonstandard Status,1
T63420,2023-13-01,C2491,Headphones,141.0,-709.1367915532489,PayPal,complete,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,Invalid Date | Invalid Price Value | Nonstandard Status,1
T63421,2025-02-30,C4634,Tablet,5.0,215.45801050068908,PayPal ,Failed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Invalid Date,1
T63422,2023-13-01,C4379,Laptop,-4.0,$843.71,Cash,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,Invalid Date | Invalid Quantity | Missing Status,1
T63423,2023-13-01,C1005,Hea,764.0,85.74855014684476,Cash,Completed,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,Invalid Date | Invalid Product,1
T63424,2022-12-07,C3763,Tablet,-8.0,,PayPal ,Pending,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,Invalid Quantity | Missing Price,1
T63425,2023-13-01,C3603,Laptop,888.0,-532.5080145876832,credit card,completed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,4,Invalid Date | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T63426,,C4032,Laptop,-1.0,-840.7383437650573,creditcard,completed,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,5,Missing Date | Invalid Quantity | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T63427,2025-02-30,C4324,Tablet,322.0,124.22082951179954,credit card,complete,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,Invalid Date | Nonstandard Payment Method | Nonstandard Status,1
T63428,2020-05-05,C1597,Smartphone,403.0,,PayPal ,completed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,Missing Price | Nonstandard Status,1
T63429,2023-13-01,C3409,Coffee Machine,-8.0,,PayPal ,,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,4,Invalid Date | Invalid Quantity | Missing Price | Missing Status,1
T63430,2025-02-30,C332,Headphones,,,PayPal ,Pending,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3,Invalid Date | Missing Quantity | Missing Price,1
T63431,2023-13-01,C741,Smartphone,746.0,-893.7813672220007,PayPal,Completed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,Invalid Date | Invalid Price Value,1
T63432,2025-01-10,C4039,Coffee Machine,7.0,$373.15,PayPal ,Completed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clean,0
T63433,2021-10-10,C1720,Tablet,7.0,,PayPal,complete,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,Missing Price | Nonstandard Status,1
T63434,2024-12-23,C2230,Smartphone,2.0,,PayPal ,complete,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,Missing Price | Nonstandard Status,1
T63435,2025-02-30,C1248,Laptop,204.0,,PayPal ,Failed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,Invalid Date | Missing Price,1
T63436,2025-02-30,C4202,Smartphone,-4.0,363.71806886642634,creditcard,complete,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,4,Invalid Date | Invalid Quantity | Nonstandard Payment Method | Nonstandard Status,1
T63437,2025-02-30,C3811,Tablet,770.0,,Credit Card,Failed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,Invalid Date | Missing Price,1
T63438,2023-13-01,C4065,Headphones,-7.0,384.0753025140399,PayPal ,completed,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,Invalid Date | Invalid Quantity | Nonstandard Status,1
T63439,,C4598,Headphones,431.0,,PayPal ,Failed,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,Missing Date | Missing Price,1
T63440,2022-09-20,C4719,Tablet,1.0,,creditcard,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,Missing Price | Nonstandard Payment Method | Missing Status,1
T63441,2023-13-01,C1448,Tablet,-9.0,,Cash,,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,4,Invalid Date | Invalid Quantity | Missing Price | Missing Status,1
T63442,2023-13-01,C959,Coffee Machine,7.0,576.923483648964,creditcard,Completed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,Invalid Date | Nonstandard Payment Method,1
T63443,2025-02-30,C2521,Headphones,-1.0,$-835.04,Cash,completed,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,4,Invalid Date | Invalid Quantity | Invalid Price Value | Nonstandard Status,1
T63444,2023-02-28,C2384,Tablet,931.0,,creditcard,completed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,Missing Price | Nonstandard Payment Method | Nonstandard Status,1
T63445,2023-13-01,C3443,Ta,-10.0,-658.408990228871,Credit Card,Failed,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,4,Invalid Date | Invalid Product | Invalid Quantity | Invalid Price Value,1
T63446,2023-13-01,C1120,Coffee Machine,888.0,379.9497180599633,creditcard,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,Invalid Date | Nonstandard Payment Method | Missing Status,1
T63447,2023-13-01,C2688,Smartphone,-3.0,-649.923688868852,Credit Card,Completed,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,Invalid Date | Invalid Quantity | Invalid Price Value,1
T63448,2025-02-30,C1043,Coffee Machine,-3.0,-587.6118113552618,Credit Card,,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,4,Invalid Date | Invalid Quantity | Invalid Price Value | Missing Status,1
T63449,2023-13-01,C1746,Tablet,,-205.11024587629254,creditcard,completed,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,5,Invalid Date | Missing Quantity | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T63450,2023-13-01,C1245,Headphones,-4.0,50.36843820340698,creditcard,complete,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,4,Invalid Date | Invalid Quantity | Nonstandard Payment Method | Nonstandard Status,1
T63451,2023-13-01,C2534,Smartphone,7.0,$902.38,PayPal,Completed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Invalid Date,1
T63452,2023-13-01,C3558,Laptop,-1.0,-950.472475518008,pay pal,complete,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,5,Invalid Date | Invalid Quantity | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T63453,2025-02-30,C2521,Headphones,2.0,,PayPal ,Completed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,Invalid Date | Missing Price,1
T63454,2025-02-30,C3434,Smartp,-7.0,-522.6092816258322,Cash,Failed,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,4,Invalid Date | Invalid Product | Invalid Quantity | Invalid Price Value,1
T63455,2025-02-30,C1579,Tablet,6.0,,PayPal,Failed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,Invalid Date | Missing Price,1
T63456,2023-03-02,C2149,Tablet,-4.0,,credit card,Pending,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,Invalid Quantity | Missing Price | Nonstandard Payment Method,1
T63457,2021-04-11,C777,Coffee Machine,962.0,,PayPal,Completed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Missing Price,1
T76621,2025-02-30,C2361,Headphones,-9.0,,Cash,,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,5,Duplicate Transaction ID | Invalid Date | Invalid Quantity | Missing Price | Missing Status,1
T63459,2021-09-16,C2655,Smart,-5.0,-859.0453029889956,PayPal ,Completed,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,Invalid Product | Invalid Quantity | Invalid Price Value,1
T63460,2025-02-30,C4406,Coffee Machine,7.0,,pay pal,Completed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,Invalid Date | Missing Price | Nonstandard Payment Method,1
T63461,2023-10-01,C3784,Coffee Machine,775.0,,creditcard,Pending,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,Missing Price | Nonstandard Payment Method,1
T63462,2025-02-30,C4073,Laptop,10.0,-570.9121113399544,credit card,complete,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,4,Invalid Date | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T63463,2023-13-01,C2304,Smartphone,-9.0,,Credit Card,complete,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,4,Invalid Date | Invalid Quantity | Missing Price | Nonstandard Status,1
T63464,2023-13-01,C2839,Smartphone,323.0,852.5622456432378,PayPal,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,Invalid Date | Missing Status,1
T63465,2021-08-12,C4206,Laptop,2.0,,credit card,Failed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,Missing Price | Nonstandard Payment Method,1
T63466,2025-02-30,C2301,Tablet,2.0,766.2319845800127,PayPal,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,Invalid Date | Missing Status,1
T63467,2023-08-20,C3183,Laptop,727.0,-185.1149755697527,Cash,complete,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,Invalid Price Value | Nonstandard Status,1
T63468,2023-13-01,C3140,Laptop,-8.0,,Cash,Pending,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,Invalid Date | Invalid Quantity | Missing Price,1
T63469,2021-01-22,C2092,Smartphone,10.0,-743.9216651672082,Cash,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,Invalid Price Value | Missing Status,1
,2023-13-01,C3028,Smartphone,-7.0,891.4744319919545,pay pal,complete,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,6,Missing Transaction ID | Invalid Transaction ID | Invalid Date | Invalid Quantity | Nonstandard Payment Method | Nonstandard Status,1
,2023-13-01,C4275,Headphones,-8.0,-241.89054197192308,Credit Card,Pending,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,5,Missing Transaction ID | Invalid Transaction ID | Invalid Date | Invalid Quantity | Invalid Price Value,1
T63472,2025-02-30,C1502,Tablet,-10.0,,PayPal,,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,4,Invalid Date | Invalid Quantity | Missing Price | Missing Status,1
T63473,2023-12-01,,Tablet,-5.0,$-434.26,PayPal ,complete,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,5,Missing Customer ID | Invalid Customer ID | Invalid Quantity | Invalid Price Value | Nonstandard Status,1
T63474,2025-02-30,C1235,Tablet,840.0,,PayPal,completed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,Invalid Date | Missing Price | Nonstandard Status,1
,2023-13-01,C3706,Headphones,129.0,,Credit Card,complete,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,Missing Transaction ID | Invalid Transaction ID | Invalid Date | Missing Price | Nonstandard Status,1
T63476,2025-02-30,C571,Smartphone,6.0,,pay pal,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,4,Invalid Date | Missing Price | Nonstandard Payment Method | Missing Status,1
T63477,2023-13-01,C663,Coffee Machine,3.0,700.4016760607511,Credit Card,completed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,Invalid Date | Nonstandard Status,1
T63478,2023-08-26,C2180,Coffee Machine,-10.0,693.8745355349249,pay pal,Completed,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,Invalid Quantity | Nonstandard Payment Method,1
,2021-02-12,C1630,Coffee Machine,334.0,,pay pal,Completed,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,Missing Transaction ID | Invalid Transaction ID | Missing Price | Nonstandard Payment Method,1
T63480,2022-11-08,C4467,Tablet,-9.0,,credit card,Pending,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,Invalid Quantity | Missing Price | Nonstandard Payment Method,1
T63481,2024-12-02,C4596,Coffee Machine,5.0,-413.9833223039674,PayPal,Pending,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Invalid Price Value,1
T63482,2025-02-30,C877,La,10.0,,PayPal ,completed,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,4,Invalid Date | Invalid Product | Missing Price | Nonstandard Status,1
T63483,2023-13-01,C1407,Tablet,10.0,,Credit Card,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3,Invalid Date | Missing Price | Missing Status,1
T63484,2023-13-01,C3498,Laptop,950.0,$-861.75,Cash,complete,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,Invalid Date | Invalid Price Value | Nonstandard Status,1
T63485,2022-08-15,C2421,Smartphone,8.0,,credit card,Completed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,Missing Price | Nonstandard Payment Method,1
T63486,2023-13-01,C4471,Smartphone,6.0,-774.6799039267382,creditcard,Pending,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,Invalid Date | Invalid Price Value | Nonstandard Payment Method,1
T63487,2021-11-26,C2635,Headphones,6.0,529.4769724651657,pay pal,Completed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Nonstandard Payment Method,1
T63488,2025-02-30,C3551,Tablet,9.0,135.23013071006886,pay pal,Failed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,Invalid Date | Nonstandard Payment Method,1
